date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:16:46	1089/1089	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Nov%202019%2001:58:56%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/newsletter/subscription/validate.js?ver=6.3.8	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/newsletter/subscription/validatefab5.js	(from http://paradise.jwsuperthemes.com/shop/?layout=fullwidth)
12:16:46	20601/20601	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Nov%202019%2001:31:50%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.0.5	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min52c7.js	(from http://paradise.jwsuperthemes.com/shop/?layout=fullwidth)
12:16:47	24062/24062	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Nov%202019%2001:31:50%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/js_composer/assets/lib/prettyphoto/js/jquery.prettyPhoto.min.js?ver=6.0.5	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/js_composer/assets/lib/prettyphoto/js/jquery.prettyPhoto.min52c7.js	(from http://paradise.jwsuperthemes.com/shop/?layout=fullwidth)
12:16:47	41985/41985	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Nov%202019%2001:31:50%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/js_composer/assets/lib/owl-carousel2-dist/owl.carousel.min.js?ver=6.0.5	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/js_composer/assets/lib/owl-carousel2-dist/owl.carousel.min52c7.js	(from http://paradise.jwsuperthemes.com/shop/?layout=fullwidth)
12:16:48	7168/7168	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Nov%202019%2001:31:50%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/js_composer/assets/lib/bower/imagesloaded/imagesloaded.pkgd.min.js?ver=6.0.5	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/js_composer/assets/lib/bower/imagesloaded/imagesloaded.pkgd.min52c7.js	(from http://paradise.jwsuperthemes.com/shop/?layout=fullwidth)
12:16:49	16119/16119	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202019%2001:17:44%20GMT	http://paradise.jwsuperthemes.com/wp-includes/js/underscore.min.js?ver=1.8.3	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-includes/js/underscore.min4511.js	(from http://paradise.jwsuperthemes.com/shop/?layout=fullwidth)
12:16:49	9237/9237	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Nov%202019%2001:31:50%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/js_composer/assets/lib/vc_waypoints/vc-waypoints.min.js?ver=6.0.5	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/js_composer/assets/lib/vc_waypoints/vc-waypoints.min52c7.js	(from http://paradise.jwsuperthemes.com/shop/?layout=fullwidth)
12:16:50	26426/26426	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Nov%202019%2001:31:50%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/js_composer/assets/js/dist/vc_grid.min.js?ver=6.0.5	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/js_composer/assets/js/dist/vc_grid.min52c7.js	(from http://paradise.jwsuperthemes.com/shop/?layout=fullwidth)
12:16:51	1044/1044	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202019%2001:17:44%20GMT	http://paradise.jwsuperthemes.com/wp-includes/js/wp-util.min.js?ver=7759b34e081adcf8afd579fbdd4fd047	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-includes/js/wp-util.min2778.js	(from http://paradise.jwsuperthemes.com/shop/?layout=fullwidth)
12:16:51	13225/13225	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Nov%202019%2001:31:49%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=3.8.0	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min9e95.js	(from http://paradise.jwsuperthemes.com/shop/?layout=fullwidth)
12:16:52	2616/2616	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Nov%202019%2001:31:49%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min5a35.js	(from http://paradise.jwsuperthemes.com/shop/?layout=fullwidth)
12:16:52	31904/31904	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Nov%202019%2001:31:49%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min0235.js	(from http://paradise.jwsuperthemes.com/shop/?layout=fullwidth)
12:16:53	9878/9878	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Nov%202019%2001:31:49%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min0235.js	(from http://paradise.jwsuperthemes.com/shop/?layout=fullwidth)
12:16:54	6346/6346	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Nov%202019%2001:31:49%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=3.8.0	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min9e95.js	(from http://paradise.jwsuperthemes.com/shop/?layout=fullwidth)
12:16:54	21592/21592	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Nov%202019%2001:31:49%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min.js?ver=3.1.6	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min005e.js	(from http://paradise.jwsuperthemes.com/shop/?layout=fullwidth)
12:16:55	12955/12955	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2001:46:48%20GMT	http://paradise.jwsuperthemes.com/wp-content/uploads/2017/06/Layer-1369-370x250.jpg	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/uploads/2017/06/Layer-1369-370x250.jpg	(from http://paradise.jwsuperthemes.com/blogs/)
12:16:56	96292/96292	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:13:58%20GMT	http://paradise.jwsuperthemes.com/category/massages/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/category/massages/index.html	(from http://paradise.jwsuperthemes.com/blogs/)
12:16:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202020%2006:46:56%20GMT	http://paradise.jwsuperthemes.com/?p=11	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/index5757.html	(from http://paradise.jwsuperthemes.com/booking/)
12:16:57	17257/17257	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2001:46:42%20GMT	http://paradise.jwsuperthemes.com/wp-content/uploads/2017/06/Layer-1362-370x250.jpg	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/uploads/2017/06/Layer-1362-370x250.jpg	(from http://paradise.jwsuperthemes.com/blogs/)
12:16:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202020%2006:46:57%20GMT	http://paradise.jwsuperthemes.com/?p=19	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/index5831.html	(from http://paradise.jwsuperthemes.com/blogs/)
12:16:58	105595/105595	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:13:57%20GMT	http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind-2/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind-2/index.html	(from http://paradise.jwsuperthemes.com/blogs/)
12:16:59	100102/100102	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:13:56%20GMT	http://paradise.jwsuperthemes.com/category/body/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/category/body/index.html	(from http://paradise.jwsuperthemes.com/blogs/)
12:17:00	105625/105625	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2017:48:50%20GMT	http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind-3/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind-3/index.html	(from http://paradise.jwsuperthemes.com/blogs/)
12:17:00	13794/13794	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2001:46:44%20GMT	http://paradise.jwsuperthemes.com/wp-content/uploads/2017/06/Layer-1365-370x250.jpg	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/uploads/2017/06/Layer-1365-370x250.jpg	(from http://paradise.jwsuperthemes.com/blogs/)
12:17:00	105645/105645	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2014:30:10%20GMT	http://paradise.jwsuperthemes.com/the-personalized-ocean-and-earth-body-wrap-2/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/the-personalized-ocean-and-earth-body-wrap-2/index.html	(from http://paradise.jwsuperthemes.com/blogs/)
12:17:02	95035/95035	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2016:34:32%20GMT	http://paradise.jwsuperthemes.com/blogs/page/2/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/blogs/page/2/index.html	(from http://paradise.jwsuperthemes.com/blogs/)
12:17:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202020%2006:47:02%20GMT	http://paradise.jwsuperthemes.com/?p=928	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/indexf065.html	(from http://paradise.jwsuperthemes.com/bloggrid-sidebar/)
12:17:02	14043/14043	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2001:49:32%20GMT	http://paradise.jwsuperthemes.com/wp-content/uploads/2017/07/picture-1502-370x250.jpg	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/uploads/2017/07/picture-1502-370x250.jpg	(from http://paradise.jwsuperthemes.com/bloggrid-sidebar/)
12:17:02	106111/106111	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2016:35:33%20GMT	http://paradise.jwsuperthemes.com/greg-nicholsons-black-grey-realism/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/greg-nicholsons-black-grey-realism/index.html	(from http://paradise.jwsuperthemes.com/bloggrid-sidebar/)
12:17:03	105583/105583	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2016:34:54%20GMT	http://paradise.jwsuperthemes.com/the-tiny-complexities-of-pablo-torre/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/the-tiny-complexities-of-pablo-torre/index.html	(from http://paradise.jwsuperthemes.com/bloggrid-sidebar/)
12:17:05	13672/13672	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2001:49:28%20GMT	http://paradise.jwsuperthemes.com/wp-content/uploads/2017/07/Layer-1367-370x250.jpg	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/uploads/2017/07/Layer-1367-370x250.jpg	(from http://paradise.jwsuperthemes.com/bloggrid-sidebar/)
12:17:05	105548/105548	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:32:08%20GMT	http://paradise.jwsuperthemes.com/neo-traditional-ornate-animals/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/neo-traditional-ornate-animals/index.html	(from http://paradise.jwsuperthemes.com/bloggrid-sidebar/)
12:17:06	95832/95832	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:32:02%20GMT	http://paradise.jwsuperthemes.com/category/nail/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/category/nail/index.html	(from http://paradise.jwsuperthemes.com/bloggrid-sidebar/)
12:17:06	94878/94878	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:32:17%20GMT	http://paradise.jwsuperthemes.com/category/picercing/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/category/picercing/index.html	(from http://paradise.jwsuperthemes.com/bloggrid-sidebar/)
12:17:06	95552/95552	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2012:32:06%20GMT	http://paradise.jwsuperthemes.com/category/tattoo-design/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/category/tattoo-design/index.html	(from http://paradise.jwsuperthemes.com/bloggrid-sidebar/)
12:17:07	95018/95018	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2016:35:32%20GMT	http://paradise.jwsuperthemes.com/category/tattooing/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/category/tattooing/index.html	(from http://paradise.jwsuperthemes.com/bloggrid-sidebar/)
12:17:09	97516/97516	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2016:35:23%20GMT	http://paradise.jwsuperthemes.com/tag/tattoo-design/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/tag/tattoo-design/index.html	(from http://paradise.jwsuperthemes.com/bloggrid-sidebar/)
12:17:09	98952/98952	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2016:35:24%20GMT	http://paradise.jwsuperthemes.com/tag/beauty/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/tag/beauty/index.html	(from http://paradise.jwsuperthemes.com/bloggrid-sidebar/)
12:17:09	105638/105638	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2017:48:58%20GMT	http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind-4/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind-4/index.html	(from http://paradise.jwsuperthemes.com/bloggrid-sidebar/)
12:17:11	105636/105636	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2007:48:57%20GMT	http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind-5/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind-5/index.html	(from http://paradise.jwsuperthemes.com/bloggrid-sidebar/)
12:17:11	105631/105631	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2016:34:47%20GMT	http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind-6/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind-6/index.html	(from http://paradise.jwsuperthemes.com/bloggrid-sidebar/)
12:17:13	95857/95857	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2016:35:44%20GMT	http://paradise.jwsuperthemes.com/bloggrid-sidebar/page/2/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/bloggrid-sidebar/page/2/index.html	(from http://paradise.jwsuperthemes.com/bloggrid-sidebar/)
12:17:15	42966/42966	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2001:47:18%20GMT	http://paradise.jwsuperthemes.com/wp-content/uploads/2017/06/Layer-1376-870x503.jpg	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/uploads/2017/06/Layer-1376-870x503.jpg	(from http://paradise.jwsuperthemes.com/blog-classic/)
12:17:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202020%2006:47:16%20GMT	http://paradise.jwsuperthemes.com/?p=955	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/index2026.html	(from http://paradise.jwsuperthemes.com/blog-classic/)
12:17:16	38506/38506	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2001:47:14%20GMT	http://paradise.jwsuperthemes.com/wp-content/uploads/2017/06/Layer-1375-870x503.jpg	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/uploads/2017/06/Layer-1375-870x503.jpg	(from http://paradise.jwsuperthemes.com/blog-classic/)
12:17:17	99031/99031	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2016:34:41%20GMT	http://paradise.jwsuperthemes.com/blog-classic/page/2/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/blog-classic/page/2/index.html	(from http://paradise.jwsuperthemes.com/blog-classic/)
12:17:17	171/171	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2002%20Jun%202020%2006:47:17%20GMT	http://s7.addthis.com/js/300/addthis_widget.js	D:/Extra/College/Beauty/Beauty/s7.addthis.com/js/300/addthis_widget.194.delayed	(from http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind)
12:17:18	98823/98823	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2016:34:37%20GMT	http://paradise.jwsuperthemes.com/blog-classic/page/3/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/blog-classic/page/3/index.html	(from http://paradise.jwsuperthemes.com/blog-classic/)
12:17:18	96749/96749	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2016:34:39%20GMT	http://paradise.jwsuperthemes.com/blog-classic/page/4/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/blog-classic/page/4/index.html	(from http://paradise.jwsuperthemes.com/blog-classic/)
12:17:18	42174/42174	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2001:47:13%20GMT	http://paradise.jwsuperthemes.com/wp-content/uploads/2017/06/Layer-1374-870x503.jpg	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/uploads/2017/06/Layer-1374-870x503.jpg	(from http://paradise.jwsuperthemes.com/blog-classic/)
12:17:20	105955/105955	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2016:35:48%20GMT	http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind-7/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind-7/index.html	(from http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind)
12:17:21	3259/3259	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2020%20Jul%202017%2005:58:58%20GMT	http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind/feed/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind/feed/index.html	(from http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind)
12:17:22	589/589	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:05:00%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/akismet/_inc/form-fb23caf8d0d9623dec4b18ab3de88d75.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/akismet/_inc/form-fb23caf8d0d9623dec4b18ab3de88d75.js	(from http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind)
12:17:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202020%2006:47:22%20GMT	http://paradise.jwsuperthemes.com/?p=690	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/index77b4.html	(from http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind)
12:17:24	108016/108016	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2016:34:30%20GMT	http://paradise.jwsuperthemes.com/author/admin/	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/author/admin/index.html	(from http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind)
12:17:25	43956/43956	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2001:45:22%20GMT	http://paradise.jwsuperthemes.com/wp-content/uploads/2017/07/bg-video-post.jpg	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/uploads/2017/07/bg-video-post.jpg	(from http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind)
12:17:26	700/700	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:01:41%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/akismet/_inc/form.js?ver=4.1.5	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/akismet/_inc/form31a4.js	(from http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind/?layout=fullwidth)
12:17:27	112134/112134	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202020%2006:47:25%20GMT	http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind/?replytocom=4	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind/index21b4.html	(from http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind)
12:17:28	112133/112133	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202020%2006:47:26%20GMT	http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind/?replytocom=5	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind/index8e42.html	(from http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind)
12:17:29	112134/112134	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202020%2006:47:28%20GMT	http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind/?replytocom=6	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind/index267f.html	(from http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind)
12:17:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202020%2006:47:29%20GMT	http://paradise.jwsuperthemes.com/?p=17	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/indexd8eb.html	(from http://paradise.jwsuperthemes.com/gallery/)
12:17:29	361154/361154	---M-Z	200	added ('OK')	application/javascript	etag:%225e8dd824-582c2%22	https://s7.addthis.com/js/300/addthis_widget.js	D:/Extra/College/Beauty/Beauty/s7.addthis.com/js/300/addthis_widget.js	(from http://paradise.jwsuperthemes.com/the-balance-harmony-of-body-and-mind)
12:17:30	30040/30040	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2001:45:22%20GMT	http://paradise.jwsuperthemes.com/wp-content/uploads/2017/07/Layer-1389-370x460.jpg	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/uploads/2017/07/Layer-1389-370x460.jpg	(from http://paradise.jwsuperthemes.com/gallery-masonry/)
12:17:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202020%2006:47:30%20GMT	http://paradise.jwsuperthemes.com/?p=845	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/index4ac2-2.html	(from http://paradise.jwsuperthemes.com/gallery-masonry/)
12:17:34	23728/23728	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2001:45:22%20GMT	http://paradise.jwsuperthemes.com/wp-content/uploads/2017/07/Layer-1393-370x370.jpg	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/uploads/2017/07/Layer-1393-370x370.jpg	(from http://paradise.jwsuperthemes.com/gallery-masonry/)
12:17:38	26350/26350	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2001:45:22%20GMT	http://paradise.jwsuperthemes.com/wp-content/uploads/2017/07/Layer-1391-370x460.jpg	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/uploads/2017/07/Layer-1391-370x460.jpg	(from http://paradise.jwsuperthemes.com/gallery-masonry/)
12:17:40	99961/99961	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2001:45:22%20GMT	http://paradise.jwsuperthemes.com/wp-content/uploads/2017/07/Layer-1389.jpg	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/uploads/2017/07/Layer-1389.jpg	(from http://paradise.jwsuperthemes.com/gallery-masonry/)
12:17:42	22650/22650	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2001:45:22%20GMT	http://paradise.jwsuperthemes.com/wp-content/uploads/2017/07/Layer-1387-370x370.jpg	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/uploads/2017/07/Layer-1387-370x370.jpg	(from http://paradise.jwsuperthemes.com/gallery-masonry/)
12:17:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202020%2006:47:44%20GMT	http://paradise.jwsuperthemes.com/?p=15	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/indexa1ca.html	(from http://paradise.jwsuperthemes.com/pages/)
12:17:46	81568/81568	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2001:45:22%20GMT	http://paradise.jwsuperthemes.com/wp-content/uploads/2017/07/Layer-1391.jpg	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/uploads/2017/07/Layer-1391.jpg	(from http://paradise.jwsuperthemes.com/gallery-masonry/)
12:17:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Jun%202020%2006:47:49%20GMT	http://paradise.jwsuperthemes.com/?p=737	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/indexc2fc.html	(from http://paradise.jwsuperthemes.com/about-us/)
12:17:49	119818/119818	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2001:45:22%20GMT	http://paradise.jwsuperthemes.com/wp-content/uploads/2017/07/Layer-1393.jpg	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/uploads/2017/07/Layer-1393.jpg	(from http://paradise.jwsuperthemes.com/gallery-masonry/)
